t,ax,ay,az,gx,gy,gz,lat,lon,spd,hdg,roll,pitch,yaw,qw,qx,qy,qz,sat,hdop,marker
0.2,7.353940538971737,4.999044345207678,9.559205482253033,0.01810342848266233,-0.0032450445489220618,0.3442375256903461,39.295691850040456,-83.55743464440562,13.210275716106544,270.76581209903986,6.830613789476833,-1.4517948696111436,5.135611209203107,0.997107788426975,0.06007504594705665,-0.009965004603167342,0.04547247294775901,16,0.8746348490515883,
0.22,0.4178935004576897,4.671861572432281,9.953839884655395,0.0021537982170661044,0.00938453535516506,0.36802143338597915,39.295691850040456,-83.55743464440562,13.219028876058596,270.76581209903986,7.2300657373125095,-1.2735846719858652,5.542553944606977,0.9967476001576268,0.06351102037685871,-0.008030473981282642,0.04894980447701556,16,0.8746348490515883,
0.24,-1.8923021050514768,4.50091367757627,9.972295416169825,-0.009456997404595628,-0.005420066237922999,0.33863581230563317,39.295691850040456,-83.55743464440562,13.180029374503883,271.21880766915535,7.543988923967813,-0.8049632344268679,5.940756811632474,0.9964445792117403,0.06605939328539406,-0.003591003734226687,0.05216763182744741,16,0.8746348490515883,
0.26,5.216018890009147,4.852895737575735,9.950844399611043,0.02572568066761605,-0.018662138268839088,0.3450052416988723,39.295691850040456,-83.55743464440562,13.2839244909083,271.6633243606408,7.737157203795402,-1.131390952040922,6.334481612625467,0.9961120683108736,0.06790605517369741,-0.006108069209723004,0.055787153778531766,16,0.8746348490515883,
0.28,-1.4980549861447912,4.41697738290915,9.702287431380203,-0.007178200640194958,-0.0326732300638655,0.334274895749073,39.295691850040456,-83.55743464440562,13.252582186378017,272.09934536430336,7.795266019014747,-0.8858622208774714,6.719664930334251,0.9959116660929397,0.06830722193868295,-0.0037157862945543683,0.05899381071958175,16,0.8746348490515883,
0.3,-4.301049110163352,4.7646856225201075,9.8969152716723,0.015548676769528143,0.015733680566119713,0.37824828254782267,39.2956984378103,-83.55744634972054,13.168914992270597,272.52685914459425,8.12037524118894,-0.1534844826442034,7.120914017176741,0.9955581104186577,0.07075059075261177,0.00306360325526621,0.06204044666894579,15,0.9118211451651252,
0.32,6.237826887900025,4.440509653358627,9.647212919282385,0.0008231275365435731,0.004250849415189023,0.3704426854417168,39.2956984378103,-83.55744634972054,13.290672092336036,272.9458591501001,8.370541404070103,-0.8638199061737797,7.517783297355571,0.9951234276606415,0.0733156099068433,-0.002717499441543942,0.0659302681756165,15,0.9118211451651252,
0.34,-3.9370564379541477,4.232959091593687,9.596817768999683,-0.0037809049991866565,0.005580571779267319,0.30409113741024774,39.2956984378103,-83.55744634972054,13.210444535368406,273.3563435262255,8.241576065492218,-0.060990048727668555,7.886542669119785,0.9950507530190484,0.07172570948768164,0.0044120697663458195,0.06862911302858424,15,0.9118211451651252,
0.36,8.845813298377042,4.210644149404006,9.79770589590409,0.005238702720174344,0.021533592060161345,0.31537037535241164,39.2956984378103,-83.55744634972054,13.38443072863501,273.75831483116264,8.342492351153194,-0.7133418881014095,8.252455950022231,0.994714066859017,0.07299447166851716,-0.0009587914831499997,0.07221366226359759,15,0.9118211451651252,
0.38,-2.3073017920426584,3.970329579114198,9.993525752610921,0.009394359181477166,0.0004863681027898931,0.3075062374271606,39.2956984378103,-83.55744634972054,13.338171904470975,274.15177975591536,8.203892211912608,-0.3088217054619399,8.609431513893067,0.9946064575897926,0.07153104025206643,0.0026886910933795038,0.07506048055632185,15,0.9118211451651252,
0.4,0.847105008482369,4.169261636383324,9.689693746708498,-0.012011244012834219,0.03839326306500341,0.3276811250904526,39.29569357477861,-83.55744162695893,13.357880550945287,274.53674884911953,8.230676166937982,-0.35406250045221305,8.959256816365677,0.9943525857261801,0.07178559016106745,0.002532717751129811,0.07812393772512956,14,0.9177157198330328,
0.42,-0.21972355072682562,4.21553188834696,10.043087160571016,0.002632192347327581,0.026091600274460967,0.29661008526154287,39.29569357477861,-83.55744162695893,13.349687403712439,274.91323624741733,8.338938837932679,-0.22745958173793052,9.301204508094532,0.9940560751839388,0.07262775337142682,0.003921809280353353,0.08100832205453268,14,0.9177157198330328,
0.44,9.185493851025477,3.9176965263489065,9.696066961528864,0.0011189993853909595,-0.00171918429900562,0.27160503438068667,39.29569357477861,-83.55744162695893,13.534440928740215,274.91323624741733,8.2844219736072,-1.0157909955698505,9.640128750304484,0.9937677222392955,0.07271687834694676,-0.0027407034917220326,0.08444204156205665,14,0.9177157198330328,
0.46,-3.6317171018296457,3.8694625293046876,9.88518456095037,0.007562146817849665,-0.0016906920964028208,0.2731755967217288,39.29569357477861,-83.55744162695893,13.459260661877286,275.28125941182213,8.31026080177712,-0.3608679267741211,9.969473646535832,0.9935745939992178,0.07245566859421979,0.0031667923156761062,0.08688885817113237,14,0.9177157198330328,
0.48,0.9795569430650981,3.8154806537158485,9.909637232360556,-0.011804316302999815,-0.005335117757545332,0.29258146214632297,39.29569357477861,-83.55744162695893,13.47330122049603,275.6408388706893,8.452954798195945,-0.4112909922365307,10.291476103540584,0.993231149354231,0.07372260644284179,0.0030449847718957953,0.08970835702143903,14,0.9177157198330328,
0.5,2.5811293938340083,3.829647812657343,9.906477075314358,-0.011153524148263587,0.017713598691701752,0.2697987778357445,39.29568927511128,-83.55750594091401,13.516295283903613,275.9919979697001,8.312437901859639,-0.6616654946358589,10.606816792921247,0.9930453729272684,0.07269694024859838,0.0009645907342625366,0.09260189928370618,14,0.9308083685119044,
0.52,5.65639988512244,3.620988062602218,9.773136718538362,0.01707714955084811,0.0021568697434714732,0.2659099266774825,39.29568927511128,-83.55750594091401,13.62647362452685,276.3347626290748,8.622921989641078,-1.1776444078560435,10.916999677913676,0.9925223972655506,0.07580813896295033,-0.0030502249695759922,0.09561962727836586,14,0.9308083685119044,
0.54,1.353997832654533,3.722341553656252,9.534114922382836,-0.011273293678207372,0.008964306192069121,0.29508543177139823,39.29568927511128,-83.55750594091401,13.653476494201128,276.6691611085491,8.254341782246424,-1.2618323205413786,11.220079371170273,0.9924918200919649,0.07269503129990718,-0.0038949735054626834,0.09828656396596536,14,0.9308083685119044,
0.56,2.413279355882175,3.6534490870848835,9.980079194228908,-0.020024363970842646,0.0003868264145805252,0.27097651679129253,39.29568927511128,-83.55750594091401,13.698536382889863,276.9952237800436,8.367279471325652,-1.4915878451840727,11.524159303248664,0.9921167891107004,0.07388198038545334,-0.005592173098938002,0.10106659853299253,14,0.9308083685119044,
0.58,2.4915756456718,3.4057583350621936,9.695975006613528,-0.0171559372457664,0.0066812856027534335,0.2636273440803201,39.29568927511128,-83.55750594091401,13.745684235584537,277.3129829084063,8.29921474181701,-1.7270174198810841,11.82154362803973,0.9918509497306601,0.0735160150105995,-0.007500221869437272,0.10378263692572993,14,0.9308083685119044,
0.6,8.72801365262997,3.657923653770511,9.766846972685403,-0.0021190645492306015,-0.011095950715877228,0.2472401807950269,39.295693906828845,-83.5575092150657,13.92723639177359,277.6224724402451,8.352571375099329,-2.520460991148969,12.115041176753063,0.9913670713360566,0.07471599971339522,-0.014129347963523983,0.10681390725707812,13,0.9471703798015135,
0.62,-7.711117796200712,3.354442444211448,9.726426357948501,-0.0035487418406863983,-0.00965117200760429,0.23804463380200977,39.295693906828845,-83.5575092150657,13.768974990572659,277.9237278009161,8.44286558677018,-1.5252404360702723,12.397508751645276,0.9912625700149966,0.07460766331885388,-0.005248450274739863,0.1086492873012892,13,0.9471703798015135,
0.64,2.062342019416794,3.3409174035050837,10.028445084271134,0.01753177918731078,0.004594031058879189,0.2542404379816664,39.295693906828845,-83.5575092150657,13.810242286009293,278.2167856997187,8.269330178769668,-1.5581131865512918,12.673137391799479,0.9911041257029046,0.07315053596972773,-0.005521500570250576,0.11104559484047768,13,0.9471703798015135,
0.66,1.1348874604354406,3.2199338240704916,9.921617733288256,0.010200244818859776,0.0019827117144202927,0.22967103897024826,39.295693906828845,-83.5575092150657,13.835112384704294,278.5016839431913,8.024990892195811,-1.66808072518535,12.941596580329893,0.9909740485881928,0.0711573065527735,-0.006543037807096596,0.1134207274052478,13,0.9471703798015135,
0.68,8.237896394435042,3.0820692602453708,9.619585762460144,-0.0014790088699912249,-0.023354111125635773,0.2514300648943571,39.295693906828845,-83.5575092150657,13.999358551512804,278.77846125661443,7.908645925199035,-2.0889566180064665,13.205520923359176,0.9906931585412574,0.07058341598005573,-0.010136377323432904,0.1159409369588258,13,0.9471703798015135,
0.7000000000000001,4.747523010766711,3.3598792886536955,9.67964996857031,0.005826095682044492,-0.02891470398691872,0.23945282635152684,39.295701923050785,-83.55748675464137,14.094120807983689,279.0471571134275,7.7792002486511285,-2.8203181951803753,13.46349355749742,0.9903225779208483,0.07022423462317229,-0.016434293348606847,0.11857344784532087,13,0.9578978141545635,
0.72,-2.1603365957145493,2.9674697909511227,9.890066825832935,0.006180205732845383,-0.0044636077305212326,0.20133133318390925,39.295701923050785,-83.55748675464137,14.04915883543579,279.0471571134275,7.650974002392484,-2.2333547631725996,13.71296617776554,0.9902927602941831,0.06854942564777006,-0.011342537300374704,0.12038509874514415,13,0.9578978141545635,
0.74,-0.31187174047998734,2.9602674923347756,10.220369826659873,0.0029711476364637874,-0.015122925814500822,0.20440546214371128,39.295701923050785,-83.55748675464137,14.045182169665786,279.3078115726211,7.672044897984773,-1.7664726096435917,13.954730283518716,0.9901274689500471,0.06826621802047542,-0.007140324774451236,0.12221429732183517,13,0.9578978141545635,
0.76,2.7454275770042984,2.751725179709199,9.674729782601446,-0.015476642056549294,-0.0021932089829900616,0.1937028935584413,39.295701923050785,-83.55748675464137,14.10141006052313,279.5604651238871,7.749940738119538,-1.9902149583048858,14.189831260853385,0.9897800199685751,0.06919202699271619,-0.008848939410258574,0.12437713512925029,13,0.9578978141545635,
0.78,9.1238927278893,2.784516038620675,9.935970517203216,0.004257003437666514,0.012858137345034427,0.20151706089091456,39.295701923050785,-83.55748675464137,14.27785774200099,279.8051585403396,7.554031643496349,-2.4448979263811434,14.420185694141278,0.9895360647673376,0.06800965405498051,-0.012853686088008324,0.12660113046116309,13,0.9578978141545635,
0.8,3.1842387183415637,2.6933780413218926,9.710626458683013,-0.021036658862917165,-0.0033594454421849553,0.19370741066093364,39.29570275123778,-83.55752838146503,14.343708867388202,280.041932738725,7.420937227448467,-2.7774843433577203,14.64391722341791,0.989275967634244,0.06725032458978236,-0.015742617584886456,0.12869585733610547,12,0.9825984447611021,
0.8200000000000001,2.2466953754701,2.729548711790058,9.824132225932765,0.022540205720825518,-0.0007365825856263774,0.17232450291370133,39.29570275123778,-83.55752838146503,14.38698054548755,280.27082864684985,7.2783785036006226,-2.9963014008393767,14.86065371565321,0.9890504492476623,0.06629285343186975,-0.017667295177009462,0.13066113847654343,12,0.9825984447611021,
0.84,-1.7577737518425396,2.8326884243979853,9.505516398882516,0.0008088287964075243,-0.006375154784194481,0.1991198268596348,39.29570275123778,-83.55752838146503,14.352698701522243,280.49188707806087,7.121871723256791,-2.5476049389498674,15.069260336928894,0.9890262032627984,0.06446788324055268,-0.013853532852317977,0.13220870212495792,12,0.9825984447611021,
0.86,6.6808832363847035,2.464827842642368,9.945899762644492,0.025887757949635538,-0.021236207043942624,0.17427420620643988,39.29570275123778,-83.55752838146503,14.48764580621884,280.7051486126051,7.086770847053207,-3.1882681911929724,15.263788914982369,0.9886357700760869,0.06492070883018483,-0.019315216535568613,0.1342070717258715,12,0.9825984447611021,
0.88,2.668889579252692,2.307526797514234,10.006707144678272,-0.009846139740807829,-0.022869161675828455,0.1458326084251279,39.29570275123778,-83.55752838146503,14.54203522377944,280.91065348549694,6.812138241513834,-3.490939576658804,15.451842541080811,0.9884698021078264,0.06293305369355089,-0.022146337368169615,0.1359279986422747,12,0.9825984447611021,
0.9,3.252212761309499,2.1825263273554323,9.714078960682818,0.020229305628999095,-0.006694500642384886,0.14853183654533866,39.2957191324271,-83.55753159982274,14.614664009842325,281.10844148095975,6.716264471974822,-3.702700850258887,15.633630147266295,0.9882331871377746,0.06238867146467014,-0.023988714162581443,0.1375767535058727,12,0.9821982763618947,
0.92,6.261365420153155,2.1339878119653735,9.848522018039658,0.005458264259924993,0.0018581904746271377,0.15375239554008635,39.2957191324271,-83.55753159982274,14.734038197434963,281.2985518329066,6.530458395310293,-4.260051346822815,15.80967431507107,0.9879154332878716,0.06148121798314907,-0.028926524438411132,0.1393069010884222,12,0.9821982763618947,
0.9400000000000001,0.7763302050191454,2.2287510838878473,9.597681452984926,-0.012881843787869945,0.010136974760497162,0.11966453072946603,39.2957191324271,-83.55753159982274,14.750092195033801,281.481023131434,6.451464240110786,-3.8702815327759277,15.978709357301552,0.9878969072194383,0.060377938679040566,-0.025570972673819227,0.14057144298773186,12,0.9821982763618947,
0.96,5.511103847714455,2.345853258331753,9.95524121965711,0.01318920547620983,-0.012897192471164349,0.1438865978869438,39.2957191324271,-83.55753159982274,14.855464997171273,281.6558932350584,6.233439136090786,-4.274961516103389,16.141734386905778,0.9876580820077857,0.05902294379586222,-0.029245231667988907,0.14210039259290766,12,0.9821982763618947,
0.98,0.9322442955381688,2.3221752082296034,9.832728753156152,-0.017850723133149962,0.0023353913654973577,0.15361142107010214,39.2957191324271,-83.55753159982274,14.877806133274628,281.8231991884264,6.216104348512987,-4.175507078301258,16.29781025606355,0.9875108361243238,0.05879230236674809,-0.028328974000168698,0.1433990339979793,12,0.9821982763618947,
1.0,4.268572870512504,1.9313922886423747,9.860877354390572,-0.005520020636255613,0.0027540431001374746,0.14934699825387812,39.295728513842896,-83.55755441025427,14.967512348604478,281.98297714534624,6.0757964128073985,-4.46259499157017,16.447622943785994,0.9872815279650928,0.05797300068466728,-0.030904250815351034,0.14477307419568433,13,0.99420289068873,
1.02,5.063808461258816,2.092177130336486,9.618249608896354,-0.003998513671039125,-0.0038821995876602558,0.12741841174086832,39.295728513842896,-83.55755441025427,15.0684531163842,282.13526229688375,5.785689277220216,-4.780296449608918,16.591225915210188,0.9871123862029776,0.05590609382302194,-0.0339396742209773,0.14605390851288175,13,0.99420289068873,
1.04,-4.40997481845919,1.593733004844037,9.859402996720524,-0.0029764170161115677,0.01038595380103447,0.12499136446551726,39.295728513842896,-83.55755441025427,14.975819096771662,282.28008880429104,5.651307008398413,-3.6973601605124635,16.726802021830952,0.9874169001315659,0.05343387193998269,-0.024711514969947505,0.1467720262582783,13,0.99420289068873,
1.06,8.02954121211434,1.7348839349042837,9.928054396253238,-0.001056343723542249,-0.014250133894211703,0.12388218446507693,39.295728513842896,-83.55755441025427,15.137557280974065,282.41748973667364,5.377693203334371,-4.200428825680292,16.856652037130957,0.9871951632468533,0.05173975907945257,-0.029340372196970076,0.14801300467108292,13,0.99420289068873,
1.08,2.8315461750807245,1.5088449812342792,9.822031235947057,-0.00549389856833592,-0.017621635551221322,0.09403672904480727,39.295728513842896,-83.55755441025427,15.193116211286398,282.5474970130033,5.4051532260002535,-4.0083256415494235,16.979791858422352,0.9870940749874684,0.051763519685271514,-0.027593474359368847,0.14901149394327154,13,0.99420289068873,
1.1,2.5073848802484675,1.5360733674263307,9.722059362922012,0.00011756723714197073,0.008584249985481286,0.07531975867924084,39.295705356733436,-83.5575630169874,15.242788637516288,282.6701413485046,5.403219555517097,-4.164064494880919,17.09615285773612,0.9868857505087668,0.05197425946991912,-0.028885401440548304,0.15006940187433276,14,1.0062866811057343,
1.12,4.461131504821596,1.25865751650394,9.680350867240143,0.001953633722596458,-0.01615829110737907,0.10981870617681147,39.295705356733436,-83.5575630169874,15.331623513947006,282.7854522050505,5.292101973292244,-4.497087473718955,17.20599655430105,0.9866629008521933,0.05147401290016745,-0.03185111000963022,0.15110345088396443,14,1.0062866811057343,
1.1400000000000001,9.59915378063591,1.4161651882824127,9.919037538181676,-0.009070811081523937,0.0054812898796242895,0.08593588202704926,39.295705356733436,-83.5575630169874,15.530113632480386,282.8934577455162,5.159697642925397,-5.025809992042465,17.31000062907679,0.9863636887423279,0.051047488744289146,-0.03653415399717823,0.15213836799190447,14,1.0062866811057343,
1.16,-6.786357832058892,1.1090921325971694,9.730453318249578,-0.010141640293650871,-0.009712875946546642,0.08300204289133027,39.295705356733436,-83.5575630169874,15.393546110941493,282.9941847918225,4.786812687631399,-3.8632239601730713,17.405917632008258,0.9868495764370255,0.046352147529913526,-0.026974147260405493,0.15248536744554378,14,1.0062866811057343,
1.18,9.89795991254755,1.4535150588194083,9.786301043427121,-0.0022666050784558344,0.013090522013006024,0.07970991781984348,39.295705356733436,-83.5575630169874,15.589787857544492,283.08765878659324,4.710915809139997,-4.3211637023803275,17.495817815788474,0.9865942761147106,0.04632083544374863,-0.030984101682171937,0.15338220230663052,14,1.0062866811057343,
1.2,-8.515601138582252,0.9798029485002393,9.62269482199585,0.0210668109614926,0.024360274545736648,0.06170211551653382,39.29571757608102,-83.5575875904854,15.424701385385186,283.17390375823146,4.582115079628222,-3.15067868538388,17.577625765704802,0.9869271243412167,0.04368865517037017,-0.021041163952780856,0.15369912839210692,15,0.979952974894608,
1.22,7.650206399928418,0.9690692205426308,9.960872980634761,0.009591641236181307,-0.01158487570499815,0.055447206444869494,39.29571757608102,-83.5575875904854,15.576999188952835,283.25294228927726,4.449888118551323,-3.6379468125567374,17.65305220415162,0.9867258431715514,0.04321063502087619,-0.025388088243370733,0.1544681080800512,15,0.979952974894608,
1.24,4.120541627134336,1.180447663233257,9.473463714400236,0.006003052296804925,0.003175396125238215,0.04396799473239228,39.29571757608102,-83.5575875904854,15.656535949811742,283.32479548791,4.234281440158044,-3.8842669944933768,17.7216579548191,0.9866308951213426,0.041697504929056196,-0.02777561846054121,0.15507839918532837,15,0.979952974894608,
1.26,3.4842904192667072,0.8206753840284945,9.963219409926245,-0.021740748988326297,0.0028826709398677318,0.057642877482445266,39.29571757608102,-83.5575875904854,15.728279949084056,283.38948296252045,4.2505712873870065,-4.050525481533767,17.78335798971743,0.9864834166781012,0.04207482635194672,-0.02916292807119192,0.15565892596593306,15,0.979952974894608,
1.28,2.28306276688297,0.6822920401563367,9.96702997211211,-0.003739583732879362,0.014314064651774894,0.052198402753625174,39.29571757608102,-83.5575875904854,15.77381712316944,283.4470227991422,4.053341770153932,-4.027784293253754,17.8380129470688,0.9864880345412107,0.04036042400195656,-0.02921568747468721,0.15607317990860162,15,0.979952974894608,
1.3,1.893588640765778,0.4669580237199339,9.806515234271911,-0.009285465514535404,0.0005083645261261193,0.03557764831442784,39.29570906847647,-83.55759914893784,15.813647642750912,283.4974315417271,3.824456683788634,-4.029304148547339,17.88557974459271,0.986501307101745,0.03840423182769978,-0.0295245203207443,0.15642438673078682,16,1.012164208263943,
1.32,-3.124356748633355,0.4924793951582767,9.784356475252448,0.006265392441644639,0.012197108780057418,0.050309888788700075,39.29570906847647,-83.55759914893784,15.750676039680943,283.540724175176,3.643706575271689,-3.331949659869413,17.92577390375477,0.9867288187836191,0.035917582880683356,-0.02375221258508097,0.15656307936166247,16,1.012164208263943,
1.34,0.9802782570921919,0.31429234501991443,9.628612331739323,-0.015349446670797696,-0.008624087178920008,0.028927044203616418,39.29570906847647,-83.55759914893784,15.76885266894932,283.5769141109062,3.4189503605788443,-3.280953296876051,17.95883555688772,0.9867669170425236,0.033920095258059856,-0.023610184638595755,0.1567897884092225,16,1.012164208263943,
1.36,6.7942379154409975,0.4170892710460501,9.821199602246486,0.011797878293369013,0.008608284111842366,-0.0005085256125417006,39.29570906847647,-83.55759914893784,15.899662529993387,283.6060131750837,3.2242304566687237,-3.7515332236976326,17.984944162862877,0.9866449493114434,0.03288654188214162,-0.027922375921335892,0.157068648317101,16,1.012164208263943,
1.3800000000000001,-3.138902072123403,0.263005118081573,9.824177615253486,0.012871201025438305,-0.021007696678706812,0.019089326011669034,39.29570906847647,-83.55759914893784,15.83593681687799,283.6280315992602,2.9830186761857895,-3.243408053042649,18.001129781806203,0.9868414550900031,0.03012393094860097,-0.023871932973439695,0.1570561113620248,16,1.012164208263943,
1.4000000000000001,-3.180106394946101,-0.032373049397532494,9.740804309014278,-1.861105233547924e-05,0.005119589422424723,0.005601494071740822,39.29570885508837,-83.55761217033539,15.767394299809869,283.6429780135164,2.833522943038768,-2.4988997214628337,18.00964980297344,0.9870540866228014,0.027825967897391942,-0.017661034273771865,0.1569650708284541,17,1.0059119629113031,
1.42,1.6137124185990817,0.015634422434951556,9.932995635733603,0.005405167962770578,0.022424042618178108,6.608807165404355e-06,39.29570885508837,-83.55761217033539,15.796519916041179,283.65085944193356,2.4953807598046955,-2.410630487422058,18.010581809102167,0.9871495404705893,0.02479319283031281,-0.017363433057302927,0.1569063208747433,17,1.0059119629113031,
1.44,1.6177496894651073,-0.31587750814462556,10.032299183545001,-0.04102466891636253,-0.000814861330725751,-0.0038986176447031702,39.29570885508837,-83.55761217033539,15.829497369045662,283.6516813004654,2.1185800956394445,-2.3247214251201824,18.003900264256316,0.9872523363390049,0.021429095060902844,-0.017140310712241643,0.1567795523234303,17,1.0059119629113031,
1.46,6.1664831658278585,-0.18517645963247725,10.075373501971912,0.004338533703338299,-0.010428164774122213,-0.019306424865693356,39.29570885508837,-83.55761217033539,15.953837607560716,283.64544739708964,1.9057447209918281,-3.1987364973180723,17.989493371413495,0.9871087914797531,0.020782141479801935,-0.02496459362163362,0.15671983104955636,17,1.0059119629113031,
1.48,-0.9092869231389659,-0.18162119745963134,9.772839351724988,0.016825088288991357,-0.010761459890424879,-0.03409971873915345,39.29570885508837,-83.55761217033539,15.936792058780327,283.61181951386754,1.7174813798927628,-2.872187233704614,17.967437949030938,0.987252950071051,0.018711866013021633,-0.02241212896897661,0.15645822164844977,17,1.0059119629113031,
1.5,2.4741475825353345,-0.6522611322071754,9.649282207843243,-0.002712460469000496,-0.008321769530369855,-0.013609086163475254,39.29573793979332,-83.55765052804836,15.990722498870785,283.58442514391976,1.4399754773876847,-3.0977477926832404,17.937617078043708,0.9872815458661102,0.016621155973789683,-0.024738811134926934,0.15616298405815993,17,1.0357777224311238,
1.52,-4.245877344536197,-0.636640262892919,9.986603795322159,0.010614108965936703,-0.005190044360038115,-0.040631514613863315,39.29573793979332,-83.55765052804836,15.90752100297191,283.54997424830884,1.2152147834138438,-2.3334751489637067,17.900297938264753,0.9875301451406906,0.013640900584108058,-0.018463486104585654,0.15574735294869918,17,1.0357777224311238,
1.54,2.2689387577894444,-0.19719091482317064,9.841317350307603,0.00883268783536208,-0.009274674417181819,-0.05661088881680288,39.29573793979332,-83.55765052804836,15.95980015652005,283.5084626782901,0.7900076118020691,-2.360473877304127,17.855173250685265,0.9876301715368413,0.01000547630420819,-0.019277910826529646,0.15528971913233575,17,1.0357777224311238,
1.56,2.4797906671574914,-0.6502140557625545,9.523425911252344,-0.0022902878944534876,0.0232829125391852,-0.05124968656869437,39.29573793979332,-83.55765052804836,16.004126514648146,283.4598847265824,0.5619005141879228,-2.5602751307261644,17.80170845998424,0.9876821546437018,0.008299862902035916,-0.02131295067888889,0.1547928674310967,17,1.0357777224311238,
1.58,-3.776128654679385,-0.7822904930555831,9.502820318308677,-0.0045851830390982295,-0.01967497750368384,-0.046885629688810576,39.29573793979332,-83.55765052804836,15.93329602759824,283.4042331437895,0.23350332553201839,-1.7801391748093094,17.741246504157207,0.9879129100591395,0.004408484013816695,-0.015034003572018874,0.1542161669338823,17,1.0357777224311238,
1.6,3.328604400320893,-0.7676295315643638,9.907227668257478,0.004300093104544317,0.007319108834705925,-0.05182952259285458,39.29573935617604,-83.5576741436533,15.998350050379077,283.3414991572653,-0.10798134656717903,-2.069652740497734,17.673264860003094,0.9879713808431382,0.0018433775228354175,-0.01799050277864897,0.15357569600683152,17,1.0397664873762915,
1.62,-4.025320166353207,-1.0906629888893793,9.884690222931958,0.0036591539831239733,0.0029691078609563218,-0.08183320648748514,39.29573935617604,-83.5576741436533,15.91511013761972,283.27167249244366,-0.35688422281840215,-1.391973696726953,17.598390992779123,0.988158615382749,-0.0012193796791276645,-0.012480322096651016,0.15292254744938807,17,1.0397664873762915,
1.6400000000000001,1.5356226553564243,-1.0950510170500034,9.826081475432213,0.0020465694388669582,0.0010649961118817924,-0.08340885707295954,39.29573935617604,-83.5576741436533,15.945415341746783,283.19474139675344,-0.6647322486696504,-1.5600624071072522,17.51610238816907,0.9882439312274228,-0.0036598653675652335,-0.014337900718460436,0.15216754706785435,17,1.0397664873762915,
